Material_Type,Strength,Weight_Capacity,Product_Category,Fragility_Level,Shipping_Type,Recyclability_Percentage,Biodegradability_Score,CO2_Emission_Score,Cost_Per_Unit,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
magnesium alloy az81a-t4,276,5.5200000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.333333333333334,1.7730275229357797
magnesium alloy az91c-t6,276,5.5200000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.333333333333334,1.7730275229357797
magnesium alloy az91e-t6,276,5.5200000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.333333333333334,1.7730275229357797
magnesium alloy az92a-t6,276,5.5200000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.333333333333334,1.7730275229357797
magnesium alloy ez33a-t5,159,3.18,electronics,High,International,65.0,0.4,200.0,18.0,1.0,8.833333333333334,1.2255963302752293
magnesium alloy hk31a-t6,221,4.42,electronics,High,International,65.0,0.4,200.0,18.0,1.0,12.277777777777779,1.5156880733944953
magnesium alloy hz32a-t6,186,3.72,electronics,High,International,65.0,0.4,200.0,18.0,1.0,10.333333333333334,1.3519266055045873
magnesium alloy k1a-f,179,3.58,electronics,High,International,65.0,0.4,200.0,18.0,1.0,9.944444444444445,1.3191743119266057
magnesium alloy qe22a-t6,262,5.24,electronics,High,International,65.0,0.4,200.0,18.0,1.0,14.555555555555555,1.7075229357798165
magnesium alloy qh21a-t6,276,5.5200000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.333333333333334,1.7730275229357797
magnesium alloy ze41a-t5,207,4.14,electronics,High,International,65.0,0.4,200.0,18.0,1.0,11.5,1.450183486238532
magnesium alloy ze63a-t6,303,6.0600000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,16.833333333333332,1.8993577981651377
magnesium alloy zh62a-t5,241,4.82,electronics,High,International,65.0,0.4,200.0,18.0,1.0,13.38888888888889,1.6092660550458715
magnesium alloy zk51a-t5,207,4.14,electronics,High,International,65.0,0.4,200.0,18.0,1.0,11.5,1.450183486238532
magnesium alloy zk61a-t6,310,6.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,17.22222222222222,1.9321100917431193
magnesium alloy we54a-f,276,5.5200000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.333333333333334,1.7730275229357797
magnesium alloy az91a-f,234,4.68,electronics,High,International,65.0,0.4,200.0,18.0,1.0,13.0,1.57651376146789
magnesium alloy az91b-faz91b-f,234,4.68,electronics,High,International,65.0,0.4,200.0,18.0,1.0,13.0,1.57651376146789
magnesium alloy az91d-f,234,4.68,electronics,High,International,65.0,0.4,200.0,18.0,1.0,13.0,1.57651376146789
magnesium alloy am60a-f,221,4.42,electronics,High,International,65.0,0.4,200.0,18.0,1.0,12.277777777777779,1.5156880733944953
magnesium alloy am60b-f,221,4.42,electronics,High,International,65.0,0.4,200.0,18.0,1.0,12.277777777777779,1.5156880733944953
magnesium alloy as41a-f,214,4.28,electronics,High,International,65.0,0.4,200.0,18.0,1.0,11.88888888888889,1.4829357798165137
magnesium alloy az10a-f,241,4.82,electronics,High,International,65.0,0.4,200.0,18.0,1.0,13.38888888888889,1.6092660550458715
magnesium alloy az31b-f,262,5.24,electronics,High,International,65.0,0.4,200.0,18.0,1.0,14.555555555555555,1.7075229357798165
magnesium alloy az31c-f,262,5.24,electronics,High,International,65.0,0.4,200.0,18.0,1.0,14.555555555555555,1.7075229357798165
magnesium alloy az61a-f,310,6.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,17.22222222222222,1.9321100917431193
magnesium alloy az80a-t5,379,7.58,electronics,High,International,65.0,0.4,200.0,18.0,1.0,21.055555555555557,2.254954128440367
magnesium alloy hm31a-f,290,5.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,16.11111111111111,1.838532110091743
magnesium alloy m1a-f,255,5.1000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,14.166666666666666,1.674770642201835
magnesium alloy zk40a-t5,276,5.5200000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.333333333333334,1.7730275229357797
magnesium alloy zk60a-f,352,7.04,electronics,High,International,65.0,0.4,200.0,18.0,1.0,19.555555555555557,2.128623853211009
magnesium alloy az31b-h24,290,5.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,16.11111111111111,1.838532110091743
magnesium alloy az31c-h24,290,5.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,16.11111111111111,1.838532110091743
magnesium alloy hk31a-h24,262,5.24,electronics,High,International,65.0,0.4,200.0,18.0,1.0,14.555555555555555,1.7075229357798165
magnesium alloy hm21a-t8,234,4.68,electronics,High,International,65.0,0.4,200.0,18.0,1.0,13.0,1.57651376146789
en 11smn30,380,7.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,21.11111111111111,2.259633027522936
en 10s2o,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
en 35s20,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
en fep01,270,5.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.0,1.744954128440367
en fep03,270,5.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.0,1.744954128440367
en fep04,270,5.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.0,1.744954128440367
en spt360,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
en p235gh,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
en s235jrg1,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
en s235jrh,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
en s235jrg2,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
en s235jo,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
en p265gh,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
en s275jr,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
en s275j2g3,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
en s275j2hg3,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
en s355j2g3,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
en s355j2h,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
en s355jo,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
en s355joh,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
en spt410,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
en spt510,510,10.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.333333333333332,2.8678899082568807
en e295,470,9.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.11111111111111,2.6807339449541283
en e355,570,11.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.666666666666668,3.148623853211009
en e360,690,13.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.333333333333336,3.710091743119266
en c10e,420,8.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.333333333333332,2.446788990825688
en c15e,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
en c22,470,9.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.11111111111111,2.6807339449541283
en c25,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
en c30,550,11.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.555555555555557,3.055045871559633
en c35,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
en c40,630,12.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.0,3.4293577981651375
en c45,650,13.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,36.111111111111114,3.522935779816514
en c50,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
en c55,750,15.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,41.666666666666664,3.9908256880733943
en c60,800,16.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,44.44444444444444,4.224770642201835
en p295gh,460,9.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.555555555555557,2.6339449541284408
en 28mn6,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
en 17cr3,580,11.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.22222222222222,3.1954128440366976
en 34cr4,800,16.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,44.44444444444444,4.224770642201835
en 37cr4,850,17.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,47.22222222222222,4.458715596330276
en 41cr4,900,18.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,50.0,4.692660550458716
en 16mncr5,900,18.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,50.0,4.692660550458716
en 20mncr5,980,19.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,54.44444444444444,5.06697247706422
en 16mo3,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
en 13crmo4,450,9.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.0,2.5871559633027523
en 25crmo4,800,16.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,44.44444444444444,4.224770642201835
en 34crmo4,900,18.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,50.0,4.692660550458716
en 42crmo4,1000,20.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,55.55555555555556,5.160550458715596
en s355j2g1w,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
en s355j0wp,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
en 51crv4,900,18.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,50.0,4.692660550458716
en 10crmo9-10,480,9.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.666666666666668,2.7275229357798167
en 11crmo9-10,520,10.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.88888888888889,2.9146788990825687
en 16nicr4,835,16.7,electronics,High,International,65.0,0.4,200.0,18.0,1.0,46.388888888888886,4.388532110091743
en 12ni14,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
en 34crnimo6,1100,22.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,61.111111111111114,5.628440366972477
en 30crnimo8,1250,25.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,69.44444444444444,6.330275229357798
en 12ni19,530,10.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,29.444444444444443,2.961467889908257
en x8ni9,680,13.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.77777777777778,3.663302752293578
en x6cr13,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
en x12cr13,650,13.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,36.111111111111114,3.522935779816514
en x20cr13,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
en x30cr13,850,17.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,47.22222222222222,4.458715596330276
en x6cr17,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
en x17crni16-2,800,16.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,44.44444444444444,4.224770642201835
en x5crni18-10,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
en x8crnis18-9,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
en x6crniti18-10,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
en x2crni19-11,460,9.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.555555555555557,2.6339449541284408
en x2crnin18-10,550,11.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.555555555555557,3.055045871559633
en x5crnimo17-12-2,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
en x6crnimoti17-12-2,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
en x2crnimo17-12-2,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
en x2crnimo18-14-3,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
en x3crnimo17-13-3,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
en x2crnimon17-11-2,580,11.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.22222222222222,3.1954128440366976
en x2crnimon17-13-3,580,11.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.22222222222222,3.1954128440366976
en x2crnimon22-5-3,650,13.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,36.111111111111114,3.522935779816514
en x12crmnnin18-9-5,680,13.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.77777777777778,3.663302752293578
grey cast iron,150,3.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,8.333333333333334,1.18348623853211
grey cast iron,200,4.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,11.11111111111111,1.4174311926605505
grey cast iron,250,5.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,13.88888888888889,1.651376146788991
grey cast iron,300,6.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,16.666666666666668,1.885321100917431
grey cast iron,350,7.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,19.444444444444443,2.1192660550458715
nodular cast iron,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
nodular cast iron,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
nodular cast iron,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
nodular cast iron,800,16.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,44.44444444444444,4.224770642201835
malleable cast iron,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
malleable cast iron,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
din 9smn28,460,9.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.555555555555557,2.6339449541284408
din 10s2o,460,9.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.555555555555557,2.6339449541284408
din 35s20,580,11.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.22222222222222,3.1954128440366976
din ust1303,270,5.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.0,1.744954128440367
din st1405,270,5.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.0,1.744954128440367
din st1203,270,5.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.0,1.744954128440367
din ust34-2,330,6.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.333333333333332,2.0256880733944955
din st34-2bk,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
din st37.0,350,7.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,19.444444444444443,2.1192660550458715
din hi,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
din st37-2,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
din st37-2bk,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
din rst37-2,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
din st37-3,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
din hii,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
din st44-2,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
din st44.0,420,8.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.333333333333332,2.446788990825688
din st44-3,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
din st50-2,470,9.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.11111111111111,2.6807339449541283
din st52-3,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
din st52.0,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
din st52-3bk,590,11.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.77777777777778,3.242201834862385
din st60-2,570,11.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.666666666666668,3.148623853211009
din st70-2,670,13.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.22222222222222,3.61651376146789
din ck10,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
din ck15,495,9.9,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.5,2.7977064220183485
din ck22,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
din ck25,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
din ck30,550,11.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.555555555555557,3.055045871559633
din ck35,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
din cf35,580,11.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.22222222222222,3.1954128440366976
din ck40,630,12.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.0,3.4293577981651375
din ck45,535,10.700000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,29.72222222222222,2.984862385321101
